Index,FTSEMIB.MI.Open,FTSEMIB.MI.High,FTSEMIB.MI.Low,FTSEMIB.MI.Close,FTSEMIB.MI.Volume,FTSEMIB.MI.Adjusted
24/09/2021,26022,26082,25921,25969,355960400,25969
27/09/2021,26159,26187,26010,26132,474510700,26132
28/09/2021,26156,26223,25573,25573,490155200,25573
29/09/2021,25727,25826,25577,25737,500922400,25737
30/09/2021,25901,25938,25558,25684,519538600,25684
1/10/2021,25306,25740,25276,25615,451575900,25615
4/10/2021,25541,25722,25411,25461,360740600,25461
5/10/2021,25531,25956,25520,25956,534430700,25956
6/10/2021,25782,25784,25330,25606,536857600,25606
7/10/2021,25934,26048,25761,25992,474763900,25992
8/10/2021,26023,26095,25937,26051,383664800,26051
11/10/2021,25997,26052,25805,25930,369413400,25930
12/10/2021,25636,25990,25597,25990,327384700,25990
13/10/2021,25928,26046,25858,25959,329950500,25959
14/10/2021,26123,26317,26079,26278,413141500,26278
15/10/2021,26438,26550,26349,26489,603041500,26489
18/10/2021,26332,26386,26156,26269,412976400,26269
19/10/2021,26300,26387,26256,26333,378157600,26333
20/10/2021,26274,26609,26256,26582,392749400,26582
21/10/2021,26450,26631,26386,26525,299329800,26525
22/10/2021,26582,26682,26551,26572,257427900,26572
25/10/2021,26596,26823,26573,26816,381634700,26816
26/10/2021,26877,27049,26835,26971,340319900,26971
27/10/2021,26878,26944,26759,26806,375187500,26806
28/10/2021,26821,26938,26762,26890,748505700,26890
29/10/2021,26753,26896,26629,26876,563963300,26876
1/11/2021,27020,27303,27005,27206,416822700,27206
2/11/2021,27173,27238,27097,27190,413299600,27190
3/11/2021,27168,27378,27141,27378,373304600,27378
4/11/2021,27518,27550,27405,27522,620753300,27522
5/11/2021,27526,27867,27521,27796,755313700,27796
8/11/2021,27809,27833,27711,27711,492955900,27711
9/11/2021,27662,27719,27441,27441,364222500,27441
10/11/2021,27527,27601,27418,27561,397432600,27561
11/11/2021,27535,27654,27481,27633,312141500,27633
12/11/2021,27639,27737,27579,27732,480493600,27732
15/11/2021,27701,27878,27680,27868,442422400,27868
16/11/2021,27932,27969,27801,27805,510247200,27805
17/11/2021,27840,27884,27780,27825,415445900,27825
18/11/2021,27816,27874,27595,27662,370509600,27662
19/11/2021,27755,27817,27164,27337,795925200,27337
22/11/2021,27273,27440,27199,27383,2015241700,27383
23/11/2021,27158,27252,26912,26939,1184362600,26939
24/11/2021,27013,27148,26797,27109,1721921700,27109
25/11/2021,27216,27302,27042,27099,1051578800,27099
26/11/2021,26303,26443,25853,25853,903003400,25853
29/11/2021,26227,26330,25967,26042,584948900,26042
30/11/2021,25659,26085,25518,25814,795726200,25814
1/12/2021,26039,26426,25987,26372,501587200,26372
2/12/2021,26100,26236,25883,26005,519689600,26005
3/12/2021,26233,26284,25826,25939,456414500,25939
6/12/2021,26153,26526,26036,26498,443852100,26498
7/12/2021,26725,27171,26715,27138,419090400,27138
8/12/2021,27041,27156,26752,26752,363889000,26752
9/12/2021,26787,26896,26690,26817,436604800,26817
10/12/2021,26665,26906,26660,26722,341538000,26722
13/12/2021,26795,26947,26513,26551,408158500,26551
14/12/2021,26654,26747,26521,26557,394016500,26557
15/12/2021,26661,26783,26613,26666,396490600,26666
16/12/2021,27041,27041,26707,26782,503570300,26782
17/12/2021,26589,26681,26352,26611,574739700,26611
20/12/2021,26005,26246,25783,26178,381439600,26178
21/12/2021,26431,26653,26299,26653,259080800,26653
22/12/2021,26667,26828,26541,26828,282845400,26828
23/12/2021,26886,27023,26814,27016,218448800,27016
27/12/2021,26942,27252,26925,27231,196458800,27231
28/12/2021,27275,27497,27274,27445,238404900,27445
29/12/2021,27461,27467,27260,27344,209813300,27344
30/12/2021,27354,27415,27308,27347,198002200,27347
3/01/2022,27409,27779,27409,27730,403410700,27730
4/01/2022,27897,28084,27753,27955,427310400,27955
5/01/2022,28002,28213,27951,28163,459306200,28163
6/01/2022,27738,27942,27601,27656,413528200,27656
7/01/2022,27776,27853,27449,27618,389938700,27618
10/01/2022,27779,27803,27273,27354,352259500,27354
11/01/2022,27551,27642,27446,27535,281269000,27535
12/01/2022,27693,27727,27508,27714,453715000,27714
13/01/2022,27676,27900,27662,27844,351016000,27844
14/01/2022,27598,27737,27422,27544,406157900,27544
17/01/2022,27678,27705,27574,27689,356541300,27689
18/01/2022,27579,27585,27305,27483,481745500,27483
19/01/2022,27327,27563,27221,27371,490314700,27371
20/01/2022,27429,27570,27316,27570,465538800,27570
21/01/2022,27172,27316,26807,27061,434447800,27061
24/01/2022,26880,26990,25802,25973,493968100,25973
25/01/2022,26186,26274,25785,26029,401987900,26029
26/01/2022,26225,26657,26199,26619,410532700,26619
27/01/2022,26294,27040,26258,26882,460394300,26882
28/01/2022,26842,26866,26293,26565,402469900,26565
31/01/2022,27055,27060,26648,26814,528600800,26814
1/02/2022,27024,27225,26999,27225,485074500,27225
2/02/2022,27342,27550,27318,27389,464182300,27389
3/02/2022,27372,27380,27062,27089,442171200,27089
4/02/2022,27261,27267,26514,26604,501398800,26604
7/02/2022,26720,26749,26144,26329,494420900,26329
8/02/2022,26335,26659,26202,26412,522508300,26412
9/02/2022,26642,27129,26641,27129,577214900,27129
10/02/2022,27216,27354,26966,27190,591659000,27190
11/02/2022,26850,27047,26741,26966,491655600,26966
14/02/2022,26334,26507,25894,26415,620984700,26415
15/02/2022,26339,26974,26303,26968,488413100,26968
16/02/2022,27066,27161,26779,26969,418117400,26969
17/02/2022,26944,27025,26562,26669,398071200,26669
18/02/2022,26762,26832,26420,26507,337144000,26507
21/02/2022,26678,26703,25848,26050,357596100,26050
22/02/2022,25330,26222,25329,26044,491922500,26044
23/02/2022,26173,26384,25917,25955,416540200,25955
24/02/2022,25486,25545,24507,24878,871835400,24878
25/02/2022,25137,25803,24797,25773,669513500,25773
28/02/2022,25208,25479,24953,25416,760481500,25416
1/03/2022,25400,25630,24364,24364,824196900,24364
2/03/2022,24270,24709,23967,24534,749019200,24534
3/03/2022,24597,24743,23908,23959,1024376900,23959
4/03/2022,23718,23746,22465,22465,1219170300,22465
7/03/2022,21913,22761,21060,22160,1473195100,22160
8/03/2022,21889,22988,21887,22336,1028269400,22336
9/03/2022,22856,23889,22763,23889,984422600,23889
10/03/2022,23926,23979,22830,22887,932538900,22887
11/03/2022,23036,23707,22778,23041,860175100,23041
14/03/2022,23325,23618,23241,23427,730121400,23427
15/03/2022,23226,23595,22929,23500,553963600,23500
16/03/2022,24036,24453,23975,24285,753734200,24285
17/03/2022,24380,24460,23846,24124,649613300,24124
18/03/2022,24205,24262,23827,24222,790510200,24222
21/03/2022,24165,24496,24163,24295,429349900,24295
22/03/2022,24402,24595,24368,24534,355881700,24534
23/03/2022,24641,24644,24225,24299,487124700,24299
24/03/2022,24357,24552,24276,24401,817457300,24401
25/03/2022,24439,24674,24337,24559,637523100,24559
28/03/2022,24594,25093,24580,24713,562470800,24713
29/03/2022,25026,25506,24916,25308,684783800,25308
30/03/2022,25221,25358,25065,25300,760812800,25300
31/03/2022,25336,25367,25021,25021,698466800,25021
1/04/2022,25055,25297,24950,25163,640705800,25163
4/04/2022,25202,25240,24906,25176,540352000,25176
5/04/2022,25165,25280,24853,24960,445472100,24960
6/04/2022,24916,25016,24191,24447,525445400,24447
7/04/2022,24526,24913,24276,24303,464475800,24303
8/04/2022,24667,24844,24616,24819,500051900,24819
11/04/2022,24774,24981,24606,24749,372617600,24749
12/04/2022,24459,24810,24336,24667,427734600,24667
13/04/2022,24588,24722,24513,24722,398769200,24722
14/04/2022,24784,24943,24659,24862,423365700,24862
19/04/2022,24581,24675,24355,24624,359742400,24624
20/04/2022,24661,24928,24606,24878,370914100,24878
21/04/2022,24873,24984,24806,24806,361956100,24806
22/04/2022,24442,24601,24261,24280,443872600,24280
25/04/2022,23888,24108,23734,23909,358461500,23909
26/04/2022,24150,24153,23679,23682,359105800,23682
27/04/2022,23702,23887,23304,23830,394768900,23830
28/04/2022,24040,24248,23835,24056,329995300,24056
29/04/2022,24313,24409,24129,24252,357495400,24252
2/05/2022,24042,24121,23320,23857,349572200,23857
3/05/2022,24035,24242,23951,24242,358182400,24242
4/05/2022,24265,24304,23894,23902,364539500,23902
5/05/2022,24349,24441,23695,23760,481453500,23760
6/05/2022,23688,23814,23356,23476,484070600,23476
9/05/2022,23419,23542,22833,22833,400315000,22833
10/05/2022,23085,23378,23021,23070,429969700,23070
11/05/2022,23276,23724,23152,23724,471116200,23724
12/05/2022,23310,23707,23219,23566,424182600,23566
13/05/2022,23768,24048,23669,24048,364913400,24048
16/05/2022,23979,24149,23869,24033,321864600,24033
17/05/2022,24230,24475,24168,24302,363427400,24302
18/05/2022,24338,24388,24061,24086,344060900,24086
19/05/2022,23877,24070,23720,24065,340805300,24065
20/05/2022,24224,24543,24035,24095,396640200,24095
23/05/2022,24050,24137,23778,24137,342164500,24137
24/05/2022,23890,24082,23797,23876,358772700,23876
25/05/2022,24089,24291,23854,24250,352799600,24250
26/05/2022,24284,24572,24211,24547,272708200,24547
27/05/2022,24636,24673,24445,24636,284738300,24636
30/05/2022,24772,24835,24675,24809,364633000,24809
31/05/2022,24730,24788,24453,24505,667807100,24505
1/06/2022,24657,24695,24230,24284,361429400,24284
2/06/2022,24382,24448,24287,24427,198464800,24427
3/06/2022,24565,24575,24113,24167,243310500,24167
6/06/2022,24352,24649,24347,24566,252542800,24566
7/06/2022,24446,24463,24209,24366,300169400,24366
8/06/2022,24418,24445,24101,24237,281019400,24237
9/06/2022,24077,24196,23641,23777,355820100,23777
10/06/2022,23619,23626,22545,22547,732032000,22547
13/06/2022,22106,22255,21797,21918,511753800,21918
14/06/2022,22107,22166,21616,21847,407278600,21847
15/06/2022,22214,22599,22079,22474,483970700,22474
16/06/2022,22347,22397,21723,21727,431048500,21727
17/06/2022,21748,22224,21737,21789,670781300,21789
20/06/2022,21845,22032,21723,22004,313111200,22004
21/06/2022,22077,22294,22026,22089,316449000,22089
22/06/2022,21719,21935,21502,21789,333714300,21789
23/06/2022,21694,21968,21452,21615,471403600,21615
24/06/2022,21700,22160,21593,22119,363744400,22119
27/06/2022,22219,22349,21839,21929,343807600,21929
28/06/2022,22065,22283,22026,22101,307070700,22101
29/06/2022,21862,21975,21744,21834,282028700,21834
30/06/2022,21495,21566,21141,21294,522736000,21294
1/07/2022,21067,21547,21024,21355,376541900,21355
4/07/2022,21503,21566,21318,21344,311479800,21344
5/07/2022,21479,21479,20699,20705,416457600,20705
6/07/2022,20997,21054,20743,20921,383257400,20921
7/07/2022,21190,21581,21144,21558,451762500,21558
8/07/2022,21541,21839,21476,21774,353311000,21774
11/07/2022,21455,21772,21434,21568,367306400,21568
12/07/2022,21414,21511,21285,21486,452468500,21486
13/07/2022,21405,21431,21039,21286,362058200,21286
14/07/2022,21143,21169,20421,20554,569346200,20554
15/07/2022,20568,20977,20469,20933,554128100,20933
18/07/2022,20933,21294,20931,21169,420226400,21169
19/07/2022,21003,21705,21002,21696,470556000,21696
20/07/2022,21771,21842,21207,21348,520747600,21348
21/07/2022,20918,21323,20725,21197,724201000,21197
22/07/2022,21165,21385,21094,21212,446864000,21212
25/07/2022,21153,21414,21115,21383,370609200,21383
26/07/2022,21351,21371,21146,21160,377526200,21160
27/07/2022,21292,21498,21252,21481,393246000,21481
28/07/2022,21700,21932,21636,21932,419821600,21932
29/07/2022,22197,22494,22120,22405,526844600,22405
1/08/2022,22488,22808,22429,22429,385204900,22429
2/08/2022,22386,22402,22156,22351,345526300,22351
3/08/2022,22375,22581,22300,22575,427583900,22575
4/08/2022,22650,22880,22590,22646,456256900,22646
5/08/2022,22677,22732,22500,22587,401954400,22587
8/08/2022,22722,22828,22560,22728,292730300,22728
9/08/2022,22728,22771,22470,22488,288696400,22488
10/08/2022,22419,22733,22354,22702,279043900,22702
11/08/2022,22814,22870,22755,22858,277055400,22858
12/08/2022,22869,23015,22866,22971,432556800,22971
16/08/2022,23083,23154,22962,22998,335462100,22998
17/08/2022,23091,23154,22726,22758,306882200,22758
18/08/2022,22788,22986,22786,22986,267309900,22986
19/08/2022,22891,22931,22522,22535,354849400,22535
22/08/2022,22356,22433,22042,22166,416375700,22166
23/08/2022,22070,22475,22042,22380,428462800,22380
24/08/2022,22300,22466,22134,22431,339358000,22431
25/08/2022,22581,22607,22319,22454,422052500,22454
26/08/2022,22556,22565,21888,21895,381928400,21895
29/08/2022,21664,21904,21539,21842,311263600,21842
30/08/2022,21960,22229,21760,21825,405269700,21825
31/08/2022,21952,21994,21559,21559,467509100,21559
1/09/2022,21338,21447,21223,21302,337343100,21302
2/09/2022,21423,21947,21376,21921,375061100,21921
5/09/2022,21449,21553,21270,21480,346167100,21480
6/09/2022,21479,21626,21317,21481,296134000,21481
7/09/2022,21318,21545,21283,21489,481173600,21489
8/09/2022,21616,21728,21203,21678,577406700,21678
9/09/2022,21765,22167,21759,22095,538142200,22095
12/09/2022,22227,22668,22218,22610,482361600,22610
13/09/2022,22699,22882,22304,22304,503454600,22304
14/09/2022,22211,22502,22202,22413,386901600,22413
15/09/2022,22418,22573,22281,22366,465284200,22366
16/09/2022,22077,22224,21896,22111,995122100,22111
19/09/2022,22040,22266,21774,22141,423063400,22141
20/09/2022,22273,22367,21730,21774,527295900,21774
21/09/2022,21620,22036,21615,22036,395912700,22036
22/09/2022,21709,22186,21682,21799,433770900,21799
23/09/2022,21741,21759,21040,21067,500228400,21067
26/09/2022,20954,21389,20954,21207,472341300,21207
27/09/2022,21396,21493,20961,20961,527970000,20961
28/09/2022,20768,20906,20482,20853,509551200,20853
29/09/2022,20837,20848,20183,20353,437743100,20353
30/09/2022,20482,20692,20416,20649,467354100,20649
3/10/2022,20475,20973,20361,20973,400944800,20973
4/10/2022,21268,21691,21207,21691,403945200,21691
5/10/2022,21546,21620,21177,21361,402015300,21361
6/10/2022,21463,21500,21043,21141,397961400,21141
7/10/2022,21027,21255,20862,20902,342344400,20902
10/10/2022,20732,20975,20718,20913,367998900,20913
11/10/2022,20720,20799,20502,20731,455465000,20731
12/10/2022,20705,20755,20421,20467,377391000,20467
13/10/2022,20408,20826,20192,20786,458577200,20786
14/10/2022,21105,21309,20902,20931,435448900,20931
17/10/2022,20978,21390,20856,21320,329692300,21320
18/10/2022,21514,21828,21503,21519,544115900,21519
19/10/2022,21637,21657,21398,21472,317854200,21472
20/10/2022,21465,21754,21398,21702,380199900,21702
21/10/2022,21509,21643,21261,21568,358440400,21568
24/10/2022,21757,22141,21571,21983,425390000,21983
25/10/2022,22085,22290,21858,22290,416215300,22290
26/10/2022,22244,22405,22130,22390,402728500,22390
27/10/2022,22285,22634,22188,22590,598066800,22590
28/10/2022,22385,22560,22255,22529,393453500,22529
31/10/2022,22604,22725,22459,22652,376563300,22652
1/11/2022,22860,23102,22730,22796,467679400,22796
2/11/2022,22865,22970,22778,22803,512251100,22803
3/11/2022,22565,22706,22507,22706,493262700,22706
4/11/2022,22815,23392,22653,23282,691058700,23282
7/11/2022,23186,23525,23158,23493,692042000,23493
8/11/2022,23431,23732,23378,23694,731285800,23694
9/11/2022,23697,23847,23626,23780,463540300,23780
10/11/2022,23670,24440,23669,24394,824957200,24394
11/11/2022,24539,24676,24402,24456,634189300,24456
14/11/2022,24583,24725,24512,24597,394243400,24597
15/11/2022,24673,24764,24498,24700,499693900,24700
16/11/2022,24725,24759,24514,24531,483665300,24531
17/11/2022,24626,24680,24184,24340,465796300,24340
18/11/2022,24501,24700,24422,24675,568161900,24675
21/11/2022,24509,24567,24315,24356,442472800,24356
22/11/2022,24456,24657,24351,24591,356506900,24591
23/11/2022,24613,24613,24399,24581,427043100,24581
24/11/2022,24634,24761,24593,24731,311226900,24731
25/11/2022,24744,24803,24656,24719,255539600,24719
28/11/2022,24557,24600,24407,24441,377821400,24441
29/11/2022,24533,24562,24253,24466,359518400,24466
30/11/2022,24585,24685,24475,24610,681498200,24610
1/12/2022,24806,24857,24599,24686,619545100,24686
2/12/2022,24625,24702,24415,24622,354863900,24622
5/12/2022,24607,24674,24495,24548,271908000,24548
6/12/2022,24511,24582,24265,24265,463522700,24265
7/12/2022,24256,24429,24155,24241,317701100,24241
8/12/2022,24278,24300,24103,24207,243494700,24207
9/12/2022,24333,24333,23941,24277,396141100,24277
12/12/2022,24173,24353,24133,24304,345228100,24304
13/12/2022,24396,24899,24292,24637,464187300,24637
14/12/2022,24588,24667,24514,24574,314553900,24574
15/12/2022,24424,24481,23726,23726,568089000,23726
16/12/2022,23739,23815,23505,23688,668735500,23688
19/12/2022,23765,23912,23661,23684,335971100,23684
20/12/2022,23411,23759,23353,23718,371100900,23718
21/12/2022,23820,24112,23757,24112,332791000,24112
22/12/2022,24126,24192,23786,23813,280811100,23813
23/12/2022,23830,23938,23773,23878,253043700,23878
27/12/2022,24033,24081,23808,23856,216142900,23856
28/12/2022,23850,23913,23721,23770,283942900,23770
29/12/2022,23689,24065,23645,24057,287294200,24057
